Component_ID,Lot_ID,Wafer_ID,Stress_Temp_C,Defect_Type,Ground_Truth_Failure,Iddq_0h,Iddq_24h,Iddq_96h,Iddq_168h,Ileak_0h,Ileak_24h,Ileak_96h,Ileak_168h,PropDelay_0h,PropDelay_24h,PropDelay_96h,PropDelay_168h
CMP-2026-2121,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,10.433,10.805,11.025,11.502,2.245,2.342,2.28,2.319,1.2099,1.2041,1.2259,1.2631
CMP-2026-2122,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.672,10.708,10.754,11.066,2.887,2.958,2.947,2.973,1.0825,1.0862,1.0825,1.1258
CMP-2026-2123,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.34,11.595,11.844,12.052,2.672,2.7,2.799,2.679,1.1548,1.1545,1.1606,1.1713
CMP-2026-2124,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.505,10.758,10.85,11.273,2.618,2.6,2.701,2.726,1.1853,1.1916,1.2102,1.2229
CMP-2026-2125,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.202,9.251,9.5,9.7,2.324,2.365,2.402,2.319,1.3666,1.3697,1.3939,1.3839
CMP-2026-2126,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.599,10.755,11.013,11.131,3.073,3.101,3.173,3.178,1.0812,1.0786,1.1004,1.1049
CMP-2026-2127,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,8.781,9.181,9.34,9.576,2.503,2.514,2.534,2.574,1.2608,1.2547,1.2678,1.2974
CMP-2026-2128,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.634,9.805,9.937,10.303,1.993,2.016,2.073,2.127,1.1491,1.1495,1.1684,1.1817
CMP-2026-2129,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,10.131,10.383,10.435,10.699,2.807,2.85,2.884,2.831,1.2238,1.2265,1.232,1.2463
CMP-2026-2130,ISRO-TRAIN-LOT-2026,22,125.0,GROSS_OUTLIER,1,61.117,64.275,75.357,103.671,17.416,20.416,25.416,33.416,2.9643,3.1643,3.5643,4.1643
CMP-2026-2131,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.347,10.474,10.654,10.864,2.413,2.456,2.482,2.515,1.1543,1.1575,1.1645,1.1766
CMP-2026-2132,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,9.341,9.718,9.802,10.046,2.539,2.561,2.635,2.601,1.1788,1.1972,1.1809,1.2115
CMP-2026-2133,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.448,10.666,11.014,11.494,2.525,2.565,2.589,2.565,1.2423,1.2418,1.2555,1.2664
CMP-2026-2134,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,12.545,12.653,13.018,12.938,2.174,2.196,2.226,2.24,1.1803,1.1812,1.1926,1.2174
CMP-2026-2135,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,9.621,9.754,10.13,10.238,2.433,2.496,2.528,2.473,1.1368,1.1383,1.1445,1.1833
CMP-2026-2136,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,10.694,10.902,11.024,11.276,3.116,3.14,3.132,3.186,0.9814,0.9751,0.995,0.9963
CMP-2026-2137,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.574,10.905,11.155,11.822,1.964,1.898,2.011,2.122,1.2404,1.2407,1.2557,1.2706
CMP-2026-2138,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,9.999,10.196,10.129,10.504,2.292,2.294,2.338,2.371,1.169,1.1666,1.192,1.2087
CMP-2026-2139,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,10.621,10.748,10.689,11.143,2.344,2.362,2.455,2.457,1.1271,1.1263,1.1377,1.1625
CMP-2026-2140,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,11.324,11.505,11.96,11.983,2.074,2.053,2.072,2.127,1.1725,1.1662,1.1811,1.2133
CMP-2026-2141,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.813,10.279,10.163,10.514,3.012,3.009,3.058,3.11,1.2446,1.2403,1.2434,1.2754
CMP-2026-2142,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.582,12.125,11.979,12.169,3.063,3.099,3.216,3.236,1.129,1.1292,1.1487,1.1706
CMP-2026-2143,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,8.762,9.027,9.455,9.747,2.488,2.53,2.609,2.587,1.2323,1.236,1.2528,1.2722
CMP-2026-2144,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.407,10.631,10.76,11.11,2.537,2.541,2.625,2.675,1.2349,1.2435,1.2546,1.2704
CMP-2026-2145,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,11.555,11.897,12.218,12.433,2.814,2.859,2.951,2.996,1.2216,1.2157,1.2452,1.2586
CMP-2026-2146,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,7.907,8.292,8.421,8.54,2.525,2.542,2.537,2.556,1.1568,1.1567,1.175,1.2033
CMP-2026-2147,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.747,11.074,10.996,11.377,2.547,2.521,2.683,2.593,1.2084,1.2074,1.2207,1.2425
CMP-2026-2148,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.12,10.275,10.41,10.714,2.799,2.862,2.826,2.922,1.1798,1.1811,1.196,1.2023
CMP-2026-2149,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,11.32,11.435,11.856,11.825,2.446,2.454,2.546,2.65,1.1731,1.1749,1.1871,1.2067
CMP-2026-2150,ISRO-TRAIN-LOT-2026,16,125.0,LATENT_DRIFT,1,12.316,18.169,43.497,79.913,2.375,2.775,4.875,11.375,1.2482,1.3282,1.5782,2.1282
CMP-2026-2151,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,11.624,12.062,12.54,12.774,2.752,2.816,2.791,2.842,1.2967,1.3033,1.3138,1.3095
CMP-2026-2152,ISRO-TRAIN-LOT-2026,5,125.0,LATENT_PAT_OUTLIER,1,41.976,43.941,45.493,47.846,5.514,6.314,7.514,9.314,1.4993,1.5493,1.6293,1.7493
CMP-2026-2153,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,10.919,11.171,11.464,11.551,2.183,2.216,2.247,2.303,1.0724,1.0743,1.0714,1.1282
CMP-2026-2154,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.477,10.874,11.462,11.333,3.157,3.143,3.272,3.311,1.1098,1.1107,1.1332,1.1553
CMP-2026-2155,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.585,10.815,11.123,11.513,2.555,2.555,2.628,2.651,1.162,1.1632,1.1659,1.2048
CMP-2026-2156,ISRO-TRAIN-LOT-2026,11,125.0,GROSS_OUTLIER,1,67.162,69.408,85.679,113.55,30.369,33.369,38.369,46.369,2.8302,3.0302,3.4302,4.0302
CMP-2026-2157,ISRO-TRAIN-LOT-2026,3,125.0,LATENT_PAT_OUTLIER,1,39.197,41.001,43.076,46.845,8.666,9.466,10.666,12.466,1.4801,1.5301,1.6101,1.7301
CMP-2026-2158,ISRO-TRAIN-LOT-2026,11,125.0,GROSS_OUTLIER,1,55.634,63.145,68.3,88.467,21.265,24.265,29.265,37.265,3.3175,3.5175,3.9175,4.5175
CMP-2026-2159,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.449,11.783,12.078,12.1,2.457,2.478,2.493,2.602,1.1269,1.1346,1.1298,1.1514
CMP-2026-2160,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.049,10.207,10.253,10.49,2.745,2.745,2.793,2.832,1.306,1.3052,1.3211,1.324
CMP-2026-2161,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,11.106,11.312,11.394,11.999,2.905,2.916,3.007,3.003,1.2588,1.2569,1.2696,1.3131
CMP-2026-2162,ISRO-TRAIN-LOT-2026,5,125.0,GROSS_OUTLIER,1,74.637,81.737,97.819,119.376,18.72,21.72,26.72,34.72,3.9218,4.1218,4.5218,5.1218
CMP-2026-2163,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,9.153,9.325,9.36,9.766,2.544,2.576,2.597,2.751,1.2157,1.2182,1.2331,1.2467
CMP-2026-2164,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,11.919,12.367,12.645,12.719,2.869,2.859,2.927,3.053,1.4213,1.43,1.4493,1.4426
CMP-2026-2165,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.791,11.186,11.673,11.572,2.496,2.553,2.576,2.544,1.3109,1.3128,1.3109,1.3501
CMP-2026-2166,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,11.222,11.528,11.833,11.901,2.506,2.586,2.617,2.612,1.0211,1.0224,1.0306,1.06
CMP-2026-2167,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,10.724,11.212,11.456,11.595,2.65,2.702,2.705,2.831,1.2068,1.2071,1.2161,1.2369
CMP-2026-2168,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.589,9.79,9.917,9.824,2.268,2.286,2.383,2.349,1.2296,1.2302,1.2468,1.235
CMP-2026-2169,ISRO-TRAIN-LOT-2026,12,125.0,GROSS_OUTLIER,1,75.716,82.751,95.892,111.908,23.108,26.108,31.108,39.108,3.2162,3.4162,3.8162,4.4162
CMP-2026-2170,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,9.039,9.128,9.376,9.438,2.06,2.033,2.129,2.184,1.2432,1.2449,1.2572,1.294
CMP-2026-2171,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,10.894,10.956,11.398,11.2,2.842,2.872,2.898,2.957,1.202,1.2045,1.2121,1.2385
CMP-2026-2172,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,10.461,10.752,11.191,11.904,2.267,2.293,2.299,2.292,1.385,1.394,1.3901,1.4082
CMP-2026-2173,ISRO-TRAIN-LOT-2026,13,125.0,HEALTHY,0,8.385,8.95,9.039,9.407,2.241,2.251,2.343,2.311,1.1909,1.1916,1.1978,1.2275
CMP-2026-2174,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.714,11.071,11.033,11.275,2.379,2.4,2.433,2.525,1.2834,1.2831,1.2942,1.3126
CMP-2026-2175,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,9.253,9.484,10.006,10.068,1.887,1.944,1.933,1.967,1.2424,1.2441,1.2575,1.2805
CMP-2026-2176,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,10.119,10.173,10.404,10.759,2.458,2.489,2.553,2.534,1.0764,1.0775,1.0907,1.1127
CMP-2026-2177,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,8.771,9.015,9.164,9.046,2.565,2.585,2.626,2.574,1.2618,1.2562,1.2752,1.2835
CMP-2026-2178,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,9.308,9.642,9.888,9.993,2.614,2.622,2.698,2.688,1.2297,1.2415,1.2365,1.2345
CMP-2026-2179,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,12.224,12.654,12.77,13.453,2.066,2.165,2.128,2.123,1.1951,1.1938,1.2065,1.2257
CMP-2026-2180,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,9.597,9.763,10.234,10.361,2.603,2.618,2.639,2.654,1.2289,1.2327,1.2358,1.255
CMP-2026-2181,ISRO-TRAIN-LOT-2026,5,125.0,LATENT_PAT_OUTLIER,1,40.271,41.525,44.939,47.73,8.186,8.986,10.186,11.986,1.3657,1.4157,1.4957,1.6157
CMP-2026-2182,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,9.735,9.897,9.91,9.696,3.078,3.133,3.197,3.194,1.1276,1.1217,1.138,1.1638
CMP-2026-2183,ISRO-TRAIN-LOT-2026,20,125.0,HEALTHY,0,11.236,11.439,12.035,12.253,2.435,2.511,2.574,2.606,1.1535,1.1561,1.167,1.1741
CMP-2026-2184,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,12.51,12.644,13.099,12.798,2.099,2.152,2.159,2.231,1.2695,1.2692,1.2692,1.3334
CMP-2026-2185,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,9.94,10.141,10.327,10.392,2.815,2.819,2.867,2.894,1.1876,1.1875,1.1974,1.225
CMP-2026-2186,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,9.951,10.281,10.673,10.519,2.712,2.794,2.756,2.816,1.2354,1.2447,1.2455,1.2652
CMP-2026-2187,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,9.893,10.039,10.327,10.182,1.911,1.912,1.954,1.999,1.1362,1.1392,1.1477,1.1715
CMP-2026-2188,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,7.711,7.735,7.785,7.896,2.614,2.702,2.663,2.731,1.2204,1.2167,1.232,1.2498
CMP-2026-2189,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,10.81,11.13,11.184,11.471,2.315,2.339,2.378,2.418,1.1653,1.1638,1.182,1.1833
CMP-2026-2190,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,11.302,11.508,11.744,12.148,2.52,2.537,2.581,2.623,1.3168,1.3251,1.3222,1.3338
CMP-2026-2191,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,9.694,9.893,10.127,9.97,2.344,2.402,2.384,2.434,1.0874,1.0984,1.0948,1.1078
CMP-2026-2192,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,12.957,13.136,13.343,13.468,1.872,1.893,1.916,1.913,1.1564,1.1618,1.1683,1.1951
CMP-2026-2193,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,11.041,11.386,11.564,11.562,2.555,2.652,2.615,2.613,1.1325,1.1316,1.1403,1.1579
CMP-2026-2194,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,11.741,12.004,12.565,12.768,1.927,1.962,2.008,2.089,1.2567,1.2579,1.2555,1.2663
CMP-2026-2195,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.193,10.366,11.038,10.913,2.715,2.761,2.784,2.891,1.1418,1.1425,1.1662,1.1697
CMP-2026-2196,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,9.8,9.881,10.313,10.723,2.468,2.493,2.525,2.504,1.2168,1.2127,1.2147,1.2471
CMP-2026-2197,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,7.939,8.201,8.343,8.505,1.985,2.014,2.108,2.153,1.1672,1.1724,1.178,1.1837
CMP-2026-2198,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.612,10.769,10.904,11.023,2.958,3.026,3.059,3.119,1.2536,1.2515,1.2492,1.2819
CMP-2026-2199,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,10.876,11.243,11.85,11.743,2.408,2.498,2.575,2.368,1.3176,1.311,1.3156,1.3396
CMP-2026-2200,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,9.687,9.987,10.328,10.794,3.33,3.395,3.351,3.336,1.2361,1.2382,1.2497,1.2522
CMP-2026-2201,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,11.191,11.61,11.929,12.169,2.145,2.203,2.254,2.201,1.285,1.2947,1.2967,1.3048
CMP-2026-2202,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,11.054,11.435,11.788,11.772,2.406,2.424,2.481,2.619,1.1849,1.1864,1.2131,1.2118
CMP-2026-2203,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,10.755,11.069,11.35,11.151,2.82,2.829,2.932,2.94,1.1873,1.1884,1.2037,1.2094
CMP-2026-2204,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,10.798,11.014,11.085,11.577,2.293,2.389,2.314,2.368,1.2067,1.2151,1.2198,1.2345
CMP-2026-2205,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,7.606,7.96,8.185,8.025,2.615,2.623,2.64,2.759,1.102,1.1018,1.1036,1.1356
CMP-2026-2206,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,12.658,12.962,13.331,13.515,3.183,3.239,3.306,3.196,1.0939,1.1043,1.1088,1.1247
CMP-2026-2207,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.796,10.776,11.116,11.237,2.581,2.604,2.688,2.685,1.1867,1.1838,1.1957,1.2126
CMP-2026-2208,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,11.572,11.895,11.756,12.361,2.467,2.503,2.557,2.691,1.2455,1.2536,1.2457,1.2732
CMP-2026-2209,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,11.993,12.442,12.639,12.714,2.695,2.699,2.722,2.804,1.3906,1.39,1.3964,1.4088
CMP-2026-2210,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,8.842,9.115,9.428,10.019,2.618,2.641,2.686,2.734,1.2851,1.2915,1.2944,1.3219
CMP-2026-2211,ISRO-TRAIN-LOT-2026,14,125.0,HEALTHY,0,12.779,13.1,13.719,13.25,2.246,2.278,2.332,2.336,1.2013,1.2037,1.2072,1.2364
CMP-2026-2212,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,11.283,11.396,11.908,11.79,2.686,2.72,2.835,2.715,1.2748,1.2713,1.2783,1.2976
CMP-2026-2213,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,8.784,8.932,8.827,9.234,2.786,2.785,2.842,2.902,1.2497,1.2505,1.26,1.291
CMP-2026-2214,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.128,10.147,10.51,10.615,2.997,3.056,3.055,3.042,1.1424,1.1388,1.1617,1.1835
CMP-2026-2215,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,10.426,10.644,10.581,11.013,2.179,2.188,2.312,2.336,1.1397,1.1431,1.1593,1.1543
CMP-2026-2216,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,9.936,10.145,10.375,10.803,2.796,2.808,2.916,2.933,1.2493,1.2522,1.2599,1.2649
CMP-2026-2217,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.172,10.524,10.457,10.62,2.879,2.913,2.924,2.99,1.3585,1.3595,1.3656,1.3866
CMP-2026-2218,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,11.44,11.659,11.704,11.982,2.21,2.213,2.263,2.199,1.1537,1.1616,1.1698,1.1866
CMP-2026-2219,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,9.961,10.025,10.408,10.632,2.633,2.673,2.666,2.734,1.0765,1.0775,1.0928,1.1156
CMP-2026-2220,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,9.542,9.747,10.1,10.201,2.657,2.755,2.698,2.705,1.1439,1.1455,1.159,1.1729
CMP-2026-2221,ISRO-TRAIN-LOT-2026,16,125.0,LATENT_DRIFT,1,11.32,17.851,47.194,90.371,2.421,2.821,4.921,11.421,1.2209,1.3009,1.5509,2.1009
CMP-2026-2222,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.359,11.582,11.981,12.331,2.469,2.505,2.573,2.546,1.2392,1.2303,1.243,1.2672
CMP-2026-2223,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,9.905,10.123,10.779,10.782,2.555,2.603,2.706,2.667,1.1979,1.1964,1.2019,1.2182
CMP-2026-2224,ISRO-TRAIN-LOT-2026,8,125.0,HEALTHY,0,10.024,10.011,10.291,10.109,2.357,2.393,2.498,2.445,1.1298,1.134,1.1524,1.1594
CMP-2026-2225,ISRO-TRAIN-LOT-2026,18,125.0,HEALTHY,0,10.152,10.426,10.654,11.092,2.317,2.34,2.431,2.432,1.1952,1.2057,1.1945,1.2132
CMP-2026-2226,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,10.14,10.278,10.533,10.473,2.203,2.246,2.239,2.402,1.1916,1.1986,1.2028,1.2258
CMP-2026-2227,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,11.858,11.998,12.314,12.398,2.269,2.286,2.358,2.35,1.1172,1.1183,1.13,1.1392
CMP-2026-2228,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,11.388,11.564,11.634,12.02,2.341,2.396,2.371,2.415,1.2841,1.2878,1.2952,1.3156
CMP-2026-2229,ISRO-TRAIN-LOT-2026,20,125.0,LATENT_PAT_OUTLIER,1,36.507,37.886,40.781,44.479,6.856,7.656,8.856,10.656,1.6773,1.7273,1.8073,1.9273
CMP-2026-2230,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.297,10.63,10.871,11.305,2.425,2.484,2.549,2.51,1.1006,1.1027,1.1248,1.1382
CMP-2026-2231,ISRO-TRAIN-LOT-2026,8,125.0,LATENT_DRIFT,1,13.733,20.724,52.699,97.849,1.979,2.379,4.479,10.979,1.3191,1.3991,1.6491,2.1991
CMP-2026-2232,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,9.381,9.631,9.956,10.06,2.692,2.747,2.834,2.823,1.1683,1.1671,1.1778,1.1921
CMP-2026-2233,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,9.599,9.68,9.89,10.219,2.226,2.225,2.339,2.384,1.243,1.2431,1.2581,1.2624
CMP-2026-2234,ISRO-TRAIN-LOT-2026,5,125.0,HEALTHY,0,8.886,9.133,9.441,9.028,2.677,2.692,2.738,2.802,1.2492,1.249,1.2532,1.275
CMP-2026-2235,ISRO-TRAIN-LOT-2026,3,125.0,LATENT_PAT_OUTLIER,1,37.271,38.678,41.278,43.871,6.844,7.644,8.844,10.644,1.4605,1.5105,1.5905,1.7105
CMP-2026-2236,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,10.775,10.943,11.432,11.462,3.178,3.189,3.293,3.241,1.1709,1.1729,1.1946,1.1941
CMP-2026-2237,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.366,10.649,11.152,11.275,2.525,2.576,2.609,2.606,1.163,1.1749,1.1573,1.1921
CMP-2026-2238,ISRO-TRAIN-LOT-2026,19,125.0,HEALTHY,0,10.373,10.616,11.234,11.323,2.643,2.688,2.744,2.78,1.21,1.2101,1.2308,1.232
CMP-2026-2239,ISRO-TRAIN-LOT-2026,23,125.0,HEALTHY,0,11.932,12.244,12.45,12.878,2.377,2.432,2.422,2.51,1.1411,1.143,1.1622,1.1632
CMP-2026-2240,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,8.661,8.756,9.165,9.572,2.865,2.938,2.987,2.968,1.2338,1.2365,1.2464,1.2607
CMP-2026-2241,ISRO-TRAIN-LOT-2026,16,125.0,HEALTHY,0,10.969,11.197,11.591,11.516,3.278,3.297,3.363,3.449,1.2331,1.2355,1.2447,1.2703
CMP-2026-2242,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,9.363,9.678,9.96,9.82,2.329,2.407,2.409,2.413,1.208,1.2137,1.2181,1.2525
CMP-2026-2243,ISRO-TRAIN-LOT-2026,2,125.0,HEALTHY,0,9.493,9.755,9.762,9.625,2.683,2.685,2.803,2.829,1.1648,1.157,1.1847,1.2155
CMP-2026-2244,ISRO-TRAIN-LOT-2026,11,125.0,HEALTHY,0,11.268,11.505,11.784,12.074,3.049,3.055,3.115,3.151,1.2061,1.2123,1.2161,1.2509
CMP-2026-2245,ISRO-TRAIN-LOT-2026,9,125.0,HEALTHY,0,10.477,10.556,10.698,10.67,2.329,2.333,2.445,2.453,1.0994,1.108,1.1077,1.1274
CMP-2026-2246,ISRO-TRAIN-LOT-2026,4,125.0,HEALTHY,0,12.888,13.058,13.178,13.35,2.529,2.564,2.655,2.554,1.1306,1.131,1.1434,1.158
CMP-2026-2247,ISRO-TRAIN-LOT-2026,15,125.0,HEALTHY,0,11.174,11.521,12.31,11.918,3.225,3.28,3.348,3.322,1.2559,1.2498,1.2678,1.2925
CMP-2026-2248,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.422,11.63,11.936,12.107,2.241,2.307,2.337,2.377,1.2673,1.2678,1.2841,1.3004
CMP-2026-2249,ISRO-TRAIN-LOT-2026,24,125.0,HEALTHY,0,11.503,11.666,12.004,12.482,2.536,2.58,2.598,2.6,1.1262,1.1291,1.1436,1.1401
CMP-2026-2250,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,10.702,10.953,11.057,11.301,2.535,2.567,2.634,2.708,1.1507,1.1575,1.1567,1.178
CMP-2026-2251,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,10.928,11.183,11.647,11.613,2.312,2.334,2.358,2.412,1.1441,1.1443,1.1651,1.1754
CMP-2026-2252,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,9.577,9.818,10.189,10.831,2.313,2.411,2.363,2.428,1.165,1.1724,1.1828,1.1763
CMP-2026-2253,ISRO-TRAIN-LOT-2026,17,125.0,HEALTHY,0,11.864,12.048,12.314,12.437,2.513,2.585,2.557,2.605,1.244,1.2425,1.2499,1.2786
CMP-2026-2254,ISRO-TRAIN-LOT-2026,12,125.0,HEALTHY,0,12.547,12.977,12.895,13.264,2.433,2.474,2.56,2.557,1.0711,1.0736,1.0929,1.0967
CMP-2026-2255,ISRO-TRAIN-LOT-2026,6,125.0,HEALTHY,0,10.093,10.342,10.544,10.986,2.451,2.454,2.526,2.53,1.182,1.1886,1.2014,1.196
CMP-2026-2256,ISRO-TRAIN-LOT-2026,22,125.0,HEALTHY,0,11.249,11.406,11.441,11.533,2.13,2.162,2.24,2.173,1.093,1.0968,1.113,1.1146
CMP-2026-2257,ISRO-TRAIN-LOT-2026,1,125.0,GROSS_OUTLIER,1,59.628,62.492,80.394,98.909,19.319,22.319,27.319,35.319,3.5397,3.7397,4.1397,4.7397
CMP-2026-2258,ISRO-TRAIN-LOT-2026,21,125.0,HEALTHY,0,13.035,13.386,13.409,13.607,2.305,2.418,2.38,2.45,1.2494,1.245,1.2672,1.2844
CMP-2026-2259,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,7.92,8.311,8.666,8.986,2.854,2.889,3.032,2.909,1.1495,1.1522,1.1652,1.1955
CMP-2026-2260,ISRO-TRAIN-LOT-2026,3,125.0,LATENT_DRIFT,1,12.277,19.155,49.666,94.17,3.129,3.529,5.629,12.129,1.2264,1.3064,1.5564,2.1064
CMP-2026-2261,ISRO-TRAIN-LOT-2026,10,125.0,HEALTHY,0,10.158,10.357,10.983,11.07,2.243,2.245,2.279,2.359,1.2486,1.2547,1.2656,1.2837
CMP-2026-2262,ISRO-TRAIN-LOT-2026,3,125.0,HEALTHY,0,10.097,10.263,10.686,10.59,2.816,2.839,2.898,2.947,1.1669,1.161,1.1795,1.1949
CMP-2026-2263,ISRO-TRAIN-LOT-2026,1,125.0,HEALTHY,0,9.799,9.939,10.114,10.548,2.415,2.403,2.534,2.589,1.0481,1.0535,1.0623,1.0718
CMP-2026-2264,ISRO-TRAIN-LOT-2026,25,125.0,HEALTHY,0,12.004,12.176,12.526,12.837,3.023,3.087,3.083,3.04,1.0166,1.0198,1.0244,1.0288
CMP-2026-2265,ISRO-TRAIN-LOT-2026,7,125.0,HEALTHY,0,11.513,11.721,11.943,12.178,2.251,2.318,2.337,2.337,1.2255,1.2225,1.232,1.2556
